"id"	"housing_median_age"	"households"	"median_income"	"median_house_value"
"453"	"35.0"	"5689.0"	"5.6096"	"199100.0"
"454"	"20.0"	"5837.0"	"2.0216"	"76800.0"
"455"	"19.0"	"6046.0"	"4.5938"	"112500.0"
"456"	"16.0"	"6080.0"	"4.625"	"162500.0"
"457"	"13.0"	"5646.0"	"4.1406"	"323700.0"
"458"	"21.0"	"5766.0"	"2.4906"	"122500.0"
"459"	"34.0"	"5749.0"	"2.2417"	"79200.0"
"460"	"9.0"	"5768.0"	"2.9744"	"136800.0"
"461"	"37.0"	"5811.0"	"3.9698"	"142700.0"
"462"	"17.0"	"5289.0"	"3.0349"	"266700.0"
"463"	"11.0"	"5906.0"	"3.75"	"123100.0"
"464"	"23.0"	"5491.0"	"6.0553"	"369400.0"
"465"	"17.0"	"5649.0"	"1.1419"	"62900.0"
"466"	"30.0"	"5794.0"	"2.655"	"160000.0"
"467"	"35.0"	"5902.0"	"3.4375"	"290600.0"
"468"	"16.0"	"5722.0"	"1.2412"	"216700.0"
"469"	"25.0"	"5339.0"	"3.9816"	"179500.0"
"470"	"22.0"	"5402.0"	"5.766"	"186100.0"
"471"	"25.0"	"5472.0"	"2.1702"	"179700.0"
"472"	"15.0"	"5755.0"	"13.367"	"500001.0"
"473"	"7.0"	"5907.0"	"2.6528"	"300000.0"
"474"	"36.0"	"5819.0"	"7.3861"	"267000.0"
"475"	"12.0"	"5694.0"	"2.9955"	"134700.0"
"476"	"17.0"	"5829.0"	"3.3616"	"95300.0"
"477"	"5.0"	"5354.0"	"4.016"	"274500.0"
"478"	"33.0"	"5579.0"	"2.6944"	"67700.0"
"479"	"23.0"	"5818.0"	"3.0602"	"69800.0"
"480"	"3.0"	"5764.0"	"1.1094"	"52500.0"
"481"	"7.0"	"5828.0"	"2.75"	"178300.0"
"482"	"22.0"	"5550.0"	"4.3317"	"173300.0"
"483"	"28.0"	"5825.0"	"1.7609"	"99300.0"
"484"	"28.0"	"5731.0"	"3.4306"	"139200.0"
"485"	"34.0"	"5531.0"	"4.5294"	"224800.0"
"486"	"17.0"	"5782.0"	"2.5278"	"97700.0"
"487"	"38.0"	"5457.0"	"2.6023"	"221100.0"
"488"	"23.0"	"4958.0"	"1.8112"	"103600.0"
"489"	"23.0"	"5895.0"	"6.5474"	"422900.0"
"490"	"42.0"	"5533.0"	"4.1779"	"159100.0"
"491"	"26.0"	"5639.0"	"2.6765"	"47600.0"
"492"	"14.0"	"5900.0"	"1.8333"	"127100.0"
"493"	"33.0"	"5326.0"	"4.625"	"282200.0"
"494"	"35.0"	"5840.0"	"2.0268"	"94200.0"
"495"	"0.0"	"5902.0"	"5.7914"	"500001.0"
"496"	"33.0"	"5647.0"	"3.5"	"135800.0"
"497"	"49.0"	"4683.0"	"3.3871"	"111800.0"
"498"	"19.0"	"5522.0"	"3.5775"	"109700.0"
"499"	"20.0"	"5547.0"	"3.2546"	"134100.0"
"500"	"16.0"	"5632.0"	"2.5682"	"109100.0"
"501"	"41.0"	"5911.0"	"2.1029"	"99100.0"
"502"	"32.0"	"5073.0"	"1.7679"	"79800.0"
"503"	"0.0"	"5587.0"	"3.776"	"164500.0"
"504"	"0.0"	"5647.0"	"2.425"	"121100.0"
"505"	"7.0"	"5958.0"	"1.7188"	"109400.0"
"506"	"22.0"	"5736.0"	"2.3464"	"191700.0"
"507"	"32.0"	"5067.0"	"2.5685"	"267600.0"
"508"	"35.0"	"4965.0"	"2.5978"	"142900.0"
"509"	"35.0"	"5487.0"	"5.086"	"148400.0"
"510"	"16.0"	"5385.0"	"3.2359"	"198600.0"
"511"	"31.0"	"5825.0"	"6.5226"	"258500.0"
"512"	"40.0"	"5364.0"	"4.1843"	"207600.0"
"513"	"37.0"	"5641.0"	"4.9292"	"109400.0"
"514"	"25.0"	"5588.0"	"3.9702"	"141400.0"
"515"	"18.0"	"5902.0"	"4.5147"	"271400.0"
"516"	"30.0"	"5690.0"	"7.3719"	"337400.0"
"517"	"37.0"	"5453.0"	"3.7132"	"167600.0"
"518"	"37.0"	"4391.0"	"4.6324"	"168800.0"
"519"	"22.0"	"5352.0"	"5.8622"	"221000.0"
"520"	"0.0"	"5623.0"	"2.6976"	"109300.0"
"521"	"0.0"	"6058.0"	"4.9844"	"187500.0"
"522"	"24.0"	"5586.0"	"5.0782"	"264100.0"
"523"	"25.0"	"5624.0"	"7.3081"	"464600.0"
"524"	"36.0"	"5519.0"	"1.9"	"81600.0"
"525"	"14.0"	"5791.0"	"2.4896"	"81000.0"
"526"	"25.0"	"5949.0"	"3.0909"	"187500.0"
"527"	"18.0"	"5451.0"	"3.05"	"121300.0"
"528"	"46.0"	"6039.0"	"10.9704"	"483300.0"
"529"	"44.0"	"5569.0"	"6.0901"	"298200.0"
"530"	"8.0"	"5250.0"	"3.9243"	"404800.0"
"531"	"10.0"	"5819.0"	"1.8039"	"92300.0"
"532"	"43.0"	"5484.0"	"3.636"	"133100.0"
"533"	"7.0"	"5844.0"	"5.0255"	"226000.0"
"534"	"18.0"	"5658.0"	"2.875"	"161200.0"
"535"	"28.0"	"5787.0"	"3.3214"	"176400.0"
"536"	"17.0"	"5865.0"	"3.0"	"229100.0"
"537"	"47.0"	"5276.0"	"2.6576"	"98500.0"
"538"	"6.0"	"5722.0"	"3.3056"	"230400.0"
"539"	"16.0"	"5753.0"	"5.4847"	"296000.0"
"540"	"20.0"	"5702.0"	"2.5463"	"200000.0"
"541"	"8.0"	"5545.0"	"3.8839"	"327200.0"
"542"	"12.0"	"5424.0"	"1.7976"	"164600.0"
"543"	"0.0"	"5756.0"	"6.9135"	"374000.0"
"544"	"29.0"	"4919.0"	"3.8003"	"229800.0"
"545"	"0.0"	"5604.0"	"1.725"	"113900.0"
"546"	"15.0"	"5725.0"	"3.455"	"156900.0"
"547"	"37.0"	"5776.0"	"8.9083"	"500001.0"
"548"	"14.0"	"5742.0"	"2.3487"	"101600.0"
"549"	"0.0"	"5594.0"	"4.1354"	"268200.0"
"550"	"21.0"	"5775.0"	"2.5644"	"73000.0"
"551"	"0.0"	"5744.0"	"7.8476"	"500001.0"
"552"	"37.0"	"5402.0"	"4.3553"	"220600.0"
"553"	"11.0"	"5635.0"	"1.3527"	"61200.0"
"554"	"16.0"	"5863.0"	"3.4167"	"187200.0"
"555"	"0.0"	"5710.0"	"1.9946"	"156900.0"
"556"	"0.0"	"5737.0"	"9.1373"	"500001.0"
"557"	"23.0"	"5756.0"	"1.7935"	"162500.0"
"558"	"26.0"	"5455.0"	"4.7143"	"268300.0"
"559"	"27.0"	"5424.0"	"2.4464"	"72500.0"
"560"	"31.0"	"5517.0"	"2.4053"	"178400.0"
"561"	"28.0"	"4755.0"	"5.542"	"197500.0"
"562"	"37.0"	"5407.0"	"8.3792"	"418300.0"
"563"	"6.0"	"5761.0"	"2.525"	"165900.0"
"564"	"46.0"	"5312.0"	"7.7569"	"387400.0"
"565"	"37.0"	"5712.0"	"2.875"	"87800.0"
"566"	"28.0"	"5933.0"	"2.125"	"61900.0"
"567"	"18.0"	"5570.0"	"4.1161"	"220900.0"
"568"	"13.0"	"5741.0"	"2.425"	"90000.0"
"569"	"6.0"	"5786.0"	"5.4217"	"256000.0"
"570"	"35.0"	"5941.0"	"11.7064"	"500001.0"
"571"	"32.0"	"5832.0"	"2.0347"	"68900.0"
"572"	"18.0"	"5842.0"	"6.1168"	"213900.0"
"573"	"14.0"	"5888.0"	"3.0357"	"175000.0"
"574"	"46.0"	"5751.0"	"3.7045"	"128100.0"
"575"	"37.0"	"5649.0"	"3.0125"	"111700.0"
"576"	"16.0"	"5517.0"	"5.1805"	"249400.0"
"577"	"39.0"	"5877.0"	"4.3625"	"111800.0"
"578"	"20.0"	"5484.0"	"2.1135"	"152500.0"
"579"	"25.0"	"5762.0"	"4.0656"	"164000.0"
"580"	"22.0"	"5470.0"	"4.6"	"392500.0"
"581"	"6.0"	"5777.0"	"1.6667"	"133600.0"
"582"	"18.0"	"5943.0"	"5.1765"	"344600.0"
"583"	"25.0"	"6038.0"	"2.4917"	"200000.0"
"584"	"14.0"	"5876.0"	"3.3804"	"105800.0"
"585"	"36.0"	"5653.0"	"4.1375"	"222400.0"
"586"	"19.0"	"5825.0"	"3.2708"	"325000.0"
"587"	"28.0"	"5784.0"	"4.25"	"150300.0"
"588"	"24.0"	"5939.0"	"3.6161"	"131300.0"
"589"	"48.0"	"5502.0"	"6.7813"	"286300.0"
"590"	"41.0"	"5517.0"	"2.9844"	"132000.0"
"591"	"2.0"	"5545.0"	"3.6667"	"252600.0"
"592"	"18.0"	"5695.0"	"2.7917"	"130800.0"
"593"	"18.0"	"5363.0"	"6.5533"	"500001.0"
"594"	"35.0"	"5552.0"	"2.25"	"132800.0"
"595"	"16.0"	"5756.0"	"8.4331"	"500001.0"
"596"	"5.0"	"5667.0"	"3.7143"	"140300.0"
"597"	"0.0"	"5763.0"	"3.3466"	"92600.0"
"598"	"26.0"	"4951.0"	"6.5253"	"349900.0"
"599"	"17.0"	"5757.0"	"4.5144"	"206300.0"
"600"	"16.0"	"5833.0"	"5.5789"	"292000.0"
"601"	"35.0"	"5805.0"	"2.1"	"66900.0"
"602"	"48.0"	"4775.0"	"4.6932"	"356100.0"
"603"	"17.0"	"5760.0"	"3.2315"	"136900.0"
"604"	"27.0"	"5912.0"	"5.7407"	"302200.0"
"605"	"32.0"	"5343.0"	"3.9044"	"436400.0"
"606"	"3.0"	"5625.0"	"3.2898"	"200000.0"
"607"	"36.0"	"5821.0"	"2.3"	"133300.0"
"608"	"32.0"	"5914.0"	"1.625"	"88300.0"
"609"	"40.0"	"3567.0"	"5.2415"	"286500.0"
"610"	"16.0"	"5778.0"	"5.749"	"238000.0"
"611"	"36.0"	"5361.0"	"3.3849"	"96900.0"
"612"	"29.0"	"5744.0"	"3.2159"	"92800.0"
"613"	"38.0"	"5952.0"	"4.1875"	"275000.0"
"614"	"35.0"	"6010.0"	"3.25"	"137500.0"
"615"	"9.0"	"5891.0"	"4.3424"	"162500.0"
"616"	"19.0"	"5491.0"	"3.6849"	"211400.0"
"617"	"18.0"	"5765.0"	"2.2132"	"138500.0"
"618"	"48.0"	"5692.0"	"8.1611"	"348000.0"
"619"	"19.0"	"5537.0"	"3.8307"	"70600.0"
"620"	"36.0"	"5785.0"	"6.4339"	"289200.0"
"621"	"21.0"	"5855.0"	"1.5284"	"200000.0"
"622"	"17.0"	"5649.0"	"4.7391"	"272800.0"
"623"	"19.0"	"5694.0"	"2.7708"	"161800.0"
"624"	"29.0"	"5737.0"	"2.6397"	"250000.0"
"625"	"24.0"	"5712.0"	"1.27"	"53100.0"
"626"	"29.0"	"5633.0"	"4.3714"	"131000.0"
"627"	"46.0"	"5703.0"	"4.4286"	"239500.0"
"628"	"27.0"	"5857.0"	"3.1912"	"226400.0"
"629"	"19.0"	"5779.0"	"1.7813"	"94700.0"
"630"	"9.0"	"5750.0"	"1.8466"	"81500.0"
"631"	"0.0"	"5893.0"	"3.8594"	"196400.0"
"632"	"7.0"	"5627.0"	"3.3864"	"397900.0"
"633"	"6.0"	"5839.0"	"1.5833"	"56700.0"
"634"	"47.0"	"5914.0"	"4.1719"	"146600.0"
"635"	"47.0"	"4255.0"	"4.3598"	"189100.0"
"636"	"33.0"	"5666.0"	"2.7813"	"112900.0"
"637"	"31.0"	"5701.0"	"4.2099"	"138700.0"
"638"	"22.0"	"5246.0"	"1.8277"	"137500.0"
"639"	"29.0"	"4932.0"	"4.0398"	"233100.0"
"640"	"0.0"	"5391.0"	"5.0156"	"500001.0"
"641"	"35.0"	"5409.0"	"4.4292"	"231200.0"
"642"	"13.0"	"5751.0"	"1.9564"	"92200.0"
"643"	"34.0"	"5228.0"	"4.0727"	"214000.0"
"644"	"8.0"	"5961.0"	"5.0"	"447100.0"
"645"	"19.0"	"5722.0"	"5.4349"	"143000.0"
"646"	"30.0"	"5785.0"	"3.6625"	"126600.0"
"647"	"19.0"	"6071.0"	"4.125"	"212500.0"
"648"	"15.0"	"5752.0"	"1.6389"	"114300.0"
"649"	"8.0"	"5824.0"	"2.0089"	"113600.0"
"650"	"7.0"	"5659.0"	"4.4312"	"361000.0"
"651"	"30.0"	"5409.0"	"10.9201"	"500001.0"
"652"	"24.0"	"5789.0"	"3.9167"	"153900.0"
"653"	"18.0"	"5860.0"	"2.975"	"90000.0"
"654"	"24.0"	"5740.0"	"1.9799"	"122700.0"
"655"	"23.0"	"5799.0"	"4.0833"	"141000.0"
"656"	"4.0"	"5599.0"	"1.625"	"237500.0"
"657"	"7.0"	"5768.0"	"4.1419"	"291500.0"
"658"	"17.0"	"5810.0"	"5.244"	"218000.0"
"659"	"18.0"	"5591.0"	"2.7262"	"118800.0"
"660"	"20.0"	"5713.0"	"4.3173"	"175400.0"
"661"	"23.0"	"5376.0"	"3.25"	"112500.0"
"662"	"2.0"	"5324.0"	"3.0833"	"338100.0"
"663"	"16.0"	"6065.0"	"3.375"	"187500.0"
"664"	"19.0"	"5762.0"	"3.5054"	"146800.0"
"665"	"32.0"	"5725.0"	"2.2448"	"58900.0"
"666"	"31.0"	"5287.0"	"2.2007"	"112800.0"
"667"	"38.0"	"5500.0"	"4.3162"	"87100.0"
"668"	"17.0"	"5761.0"	"4.2273"	"269900.0"
"669"	"37.0"	"5675.0"	"4.3472"	"261000.0"
"670"	"10.0"	"5713.0"	"2.314"	"169400.0"
"671"	"0.0"	"6072.0"	"10.2264"	"112500.0"
"672"	"28.0"	"5400.0"	"3.1981"	"215300.0"
"673"	"7.0"	"5868.0"	"3.2813"	"105400.0"
"674"	"21.0"	"4838.0"	"4.252"	"436700.0"
"675"	"26.0"	"5149.0"	"4.4167"	"333800.0"
"676"	"45.0"	"3988.0"	"3.6071"	"159100.0"
"677"	"0.0"	"5295.0"	"3.3702"	"335700.0"
"678"	"12.0"	"5588.0"	"2.9469"	"111600.0"
"679"	"9.0"	"5773.0"	"4.8482"	"500001.0"
"680"	"37.0"	"4725.0"	"5.4829"	"199600.0"
"681"	"39.0"	"5503.0"	"2.6487"	"196000.0"
"682"	"24.0"	"6051.0"	"0.4999"	"500001.0"
"683"	"0.0"	"5471.0"	"3.3333"	"292300.0"
"684"	"25.0"	"5828.0"	"9.7956"	"500001.0"
"685"	"33.0"	"5647.0"	"2.5129"	"84600.0"
"686"	"18.0"	"5806.0"	"3.4375"	"252600.0"
"687"	"35.0"	"5004.0"	"3.2369"	"167800.0"
"688"	"26.0"	"5487.0"	"1.9964"	"150600.0"
"689"	"6.0"	"5584.0"	"5.3272"	"330200.0"
"690"	"29.0"	"5699.0"	"4.4205"	"135500.0"
"691"	"24.0"	"5530.0"	"3.1324"	"500001.0"
"692"	"7.0"	"5845.0"	"1.925"	"74100.0"
"693"	"27.0"	"4950.0"	"10.0973"	"500001.0"
"694"	"20.0"	"4372.0"	"3.3926"	"103400.0"
"695"	"13.0"	"5672.0"	"3.3289"	"190600.0"
"696"	"28.0"	"5720.0"	"1.875"	"95000.0"
"697"	"0.0"	"5838.0"	"0.8172"	"85300.0"
"698"	"47.0"	"2196.0"	"4.2037"	"194600.0"
"699"	"38.0"	"5573.0"	"1.398"	"103800.0"
"700"	"36.0"	"5553.0"	"3.7857"	"112700.0"
"701"	"8.0"	"5965.0"	"2.0156"	"112500.0"
"702"	"28.0"	"5720.0"	"4.0"	"202600.0"
"703"	"29.0"	"5239.0"	"4.0403"	"303400.0"
"704"	"11.0"	"5717.0"	"4.0642"	"272500.0"
"705"	"9.0"	"5491.0"	"2.1927"	"107900.0"
"706"	"26.0"	"5456.0"	"2.933"	"85000.0"
"707"	"16.0"	"5665.0"	"1.517"	"52100.0"
"708"	"24.0"	"5679.0"	"2.883"	"141900.0"
"709"	"16.0"	"5684.0"	"4.0274"	"160700.0"
"710"	"36.0"	"5653.0"	"4.7941"	"247600.0"
"711"	"36.0"	"5869.0"	"4.4531"	"144300.0"
"712"	"21.0"	"5730.0"	"3.3929"	"93800.0"
"713"	"14.0"	"5685.0"	"2.2188"	"68800.0"
"714"	"43.0"	"5429.0"	"1.8299"	"137500.0"
"715"	"29.0"	"5755.0"	"3.6736"	"139500.0"
"716"	"14.0"	"5631.0"	"2.7045"	"155400.0"
"717"	"18.0"	"5368.0"	"6.5378"	"340900.0"
"718"	"23.0"	"5798.0"	"4.825"	"195100.0"
"719"	"12.0"	"5767.0"	"2.1182"	"58900.0"
"720"	"36.0"	"5514.0"	"4.4489"	"145600.0"
"721"	"47.0"	"5570.0"	"4.1053"	"171400.0"
"722"	"7.0"	"5628.0"	"2.9803"	"165900.0"
"723"	"15.0"	"5740.0"	"2.0655"	"93400.0"
"724"	"39.0"	"5142.0"	"3.8156"	"150700.0"
"725"	"35.0"	"5770.0"	"1.75"	"64000.0"
"726"	"34.0"	"5666.0"	"5.2101"	"334000.0"
"727"	"29.0"	"5724.0"	"3.0789"	"350000.0"
"728"	"19.0"	"5573.0"	"1.9362"	"59000.0"
"729"	"31.0"	"5621.0"	"4.4886"	"135400.0"
"730"	"18.0"	"5280.0"	"3.1546"	"261200.0"
"731"	"19.0"	"5748.0"	"2.4821"	"150000.0"
"732"	"29.0"	"4731.0"	"2.5395"	"109200.0"
"733"	"34.0"	"5406.0"	"5.0524"	"269800.0"
"734"	"45.0"	"5718.0"	"3.9464"	"101500.0"
"735"	"11.0"	"5707.0"	"1.8971"	"66900.0"
"736"	"18.0"	"5726.0"	"1.7841"	"67500.0"
"737"	"22.0"	"5416.0"	"3.4643"	"191800.0"
"738"	"38.0"	"5944.0"	"3.1094"	"136100.0"
"739"	"48.0"	"5599.0"	"3.4455"	"325000.0"
"740"	"18.0"	"5788.0"	"3.1333"	"132000.0"
"741"	"15.0"	"5871.0"	"2.125"	"91900.0"
"742"	"33.0"	"6001.0"	"6.0426"	"110000.0"
"743"	"34.0"	"5681.0"	"3.0313"	"80000.0"
"744"	"26.0"	"5850.0"	"2.6705"	"136700.0"
"745"	"37.0"	"5865.0"	"2.3062"	"158900.0"
"746"	"25.0"	"5932.0"	"3.4934"	"193800.0"
"747"	"33.0"	"4676.0"	"3.0306"	"178500.0"
"748"	"23.0"	"6015.0"	"9.5551"	"500001.0"
"749"	"30.0"	"5581.0"	"5.795"	"332300.0"
"750"	"3.0"	"5901.0"	"3.875"	"140600.0"
"751"	"29.0"	"5400.0"	"4.26"	"189400.0"
"752"	"30.0"	"5372.0"	"4.0474"	"182100.0"
"753"	"23.0"	"5703.0"	"1.3844"	"177500.0"
"754"	"18.0"	"5507.0"	"1.9722"	"116100.0"
"755"	"27.0"	"5927.0"	"1.7857"	"258300.0"
"756"	"12.0"	"5801.0"	"1.9688"	"150000.0"
"757"	"17.0"	"5690.0"	"3.8393"	"243500.0"
"758"	"39.0"	"5318.0"	"6.1684"	"288100.0"
"759"	"23.0"	"5170.0"	"2.0976"	"72600.0"
"760"	"26.0"	"5779.0"	"5.6784"	"232400.0"
"761"	"38.0"	"5675.0"	"6.4247"	"295100.0"
"762"	"30.0"	"5608.0"	"5.1333"	"207200.0"
"763"	"22.0"	"5735.0"	"3.4926"	"94200.0"
"764"	"48.0"	"5498.0"	"4.8036"	"340000.0"
"765"	"47.0"	"5754.0"	"3.663"	"158300.0"
"766"	"50.0"	"5740.0"	"4.5577"	"123300.0"
"767"	"16.0"	"5877.0"	"4.7679"	"153900.0"
"768"	"23.0"	"5483.0"	"3.2763"	"279400.0"
"769"	"39.0"	"5345.0"	"4.9528"	"266200.0"
"770"	"27.0"	"5716.0"	"6.6727"	"305100.0"
"771"	"32.0"	"6072.0"	"1.375"	"55000.0"
"772"	"33.0"	"5394.0"	"2.8261"	"154500.0"
"773"	"20.0"	"5621.0"	"2.7216"	"146300.0"
"774"	"27.0"	"5409.0"	"3.155"	"205400.0"
"775"	"36.0"	"5721.0"	"4.2778"	"97300.0"
"776"	"19.0"	"5834.0"	"1.8958"	"55100.0"
"777"	"22.0"	"5684.0"	"2.8631"	"188600.0"
"778"	"16.0"	"5803.0"	"2.4444"	"73400.0"
"779"	"26.0"	"5643.0"	"2.4113"	"58600.0"
"780"	"15.0"	"5747.0"	"3.625"	"83400.0"
"781"	"33.0"	"5394.0"	"2.8977"	"126200.0"
"782"	"0.0"	"5836.0"	"3.2448"	"266200.0"
"783"	"20.0"	"5846.0"	"1.9612"	"53400.0"
"784"	"22.0"	"5580.0"	"5.1002"	"319400.0"
"785"	"10.0"	"5484.0"	"4.174"	"394400.0"
"786"	"17.0"	"5792.0"	"5.0861"	"296700.0"
"787"	"0.0"	"5773.0"	"7.2543"	"500001.0"
"788"	"35.0"	"5316.0"	"3.2823"	"228500.0"
"789"	"35.0"	"5511.0"	"5.133"	"324000.0"
"790"	"21.0"	"5722.0"	"4.3654"	"223800.0"
"791"	"16.0"	"5876.0"	"4.1786"	"201500.0"
"792"	"0.0"	"5885.0"	"4.9615"	"292200.0"
"793"	"2.0"	"5719.0"	"3.609"	"135700.0"
"794"	"32.0"	"5324.0"	"1.3587"	"67500.0"
"795"	"37.0"	"5465.0"	"3.8582"	"215200.0"
"796"	"33.0"	"5651.0"	"4.7466"	"258300.0"
"797"	"10.0"	"5642.0"	"3.1607"	"182000.0"
"798"	"16.0"	"5923.0"	"1.1765"	"87100.0"
"799"	"27.0"	"5594.0"	"2.6184"	"243800.0"
"800"	"0.0"	"5842.0"	"4.3875"	"300000.0"
"801"	"17.0"	"5766.0"	"1.6722"	"59100.0"
"802"	"48.0"	"5664.0"	"2.7708"	"186300.0"
"803"	"21.0"	"5526.0"	"2.4348"	"230600.0"
"804"	"17.0"	"5818.0"	"5.5"	"201000.0"
"805"	"22.0"	"5507.0"	"2.334"	"72200.0"
"806"	"22.0"	"5668.0"	"6.9324"	"364700.0"
"807"	"0.0"	"5905.0"	"2.2125"	"104000.0"
"808"	"0.0"	"6013.0"	"2.3"	"109400.0"
"809"	"13.0"	"5791.0"	"3.2723"	"166900.0"
"810"	"21.0"	"5684.0"	"2.1641"	"122900.0"
"811"	"31.0"	"5827.0"	"4.3015"	"250000.0"
"812"	"13.0"	"5760.0"	"3.3958"	"141900.0"
"813"	"16.0"	"5686.0"	"6.7496"	"500001.0"
"814"	"16.0"	"5596.0"	"3.8214"	"178500.0"
"815"	"27.0"	"5791.0"	"2.3"	"132800.0"
"816"	"16.0"	"6074.0"	"4.0"	"75000.0"
"817"	"27.0"	"5560.0"	"2.9016"	"159800.0"
"818"	"16.0"	"5458.0"	"8.0838"	"500001.0"
"819"	"36.0"	"5992.0"	"5.6147"	"244700.0"
"820"	"12.0"	"5601.0"	"5.1067"	"247300.0"
"821"	"27.0"	"4455.0"	"4.5708"	"223000.0"
"822"	"44.0"	"5538.0"	"3.5288"	"165500.0"
"823"	"13.0"	"5578.0"	"1.1468"	"96900.0"
"824"	"30.0"	"5673.0"	"2.9479"	"243100.0"
"825"	"8.0"	"5808.0"	"2.9375"	"95200.0"
"826"	"34.0"	"5654.0"	"4.2386"	"157200.0"
"827"	"17.0"	"5781.0"	"3.0804"	"313400.0"
"828"	"27.0"	"5709.0"	"3.9196"	"142700.0"
"829"	"36.0"	"5597.0"	"4.5066"	"140200.0"
"830"	"18.0"	"5659.0"	"3.0465"	"187800.0"
"831"	"35.0"	"5651.0"	"4.5764"	"257300.0"
"832"	"21.0"	"5887.0"	"2.3917"	"113500.0"
"833"	"36.0"	"5629.0"	"6.6319"	"269600.0"
"834"	"15.0"	"5856.0"	"5.9771"	"431800.0"
"835"	"23.0"	"5859.0"	"4.0938"	"109100.0"
"836"	"18.0"	"5511.0"	"4.55"	"187700.0"
"837"	"16.0"	"6002.0"	"3.5385"	"134400.0"
"838"	"37.0"	"4808.0"	"3.7462"	"212500.0"
"839"	"15.0"	"5868.0"	"5.7422"	"330700.0"
"840"	"26.0"	"5656.0"	"5.3683"	"500001.0"
"841"	"34.0"	"5383.0"	"3.7188"	"163400.0"
"842"	"0.0"	"5866.0"	"2.9213"	"190800.0"
"843"	"16.0"	"5955.0"	"1.4375"	"165000.0"
"844"	"33.0"	"4598.0"	"2.9112"	"199100.0"
"845"	"30.0"	"5594.0"	"3.6304"	"312200.0"
"846"	"18.0"	"5511.0"	"3.7841"	"176900.0"
"847"	"0.0"	"5646.0"	"1.375"	"312500.0"
"848"	"31.0"	"5896.0"	"3.1827"	"71700.0"
"849"	"25.0"	"5502.0"	"4.6528"	"186600.0"
"850"	"20.0"	"5681.0"	"3.1765"	"135000.0"
"851"	"44.0"	"5571.0"	"1.995"	"146900.0"
"852"	"31.0"	"5976.0"	"2.6964"	"170800.0"
"853"	"40.0"	"5748.0"	"3.0625"	"208800.0"
"854"	"5.0"	"5756.0"	"1.372"	"49600.0"
"855"	"48.0"	"5758.0"	"4.2396"	"90600.0"
"856"	"36.0"	"5584.0"	"3.3427"	"154200.0"
"857"	"17.0"	"5679.0"	"3.1389"	"101100.0"
"858"	"18.0"	"5833.0"	"2.0583"	"64800.0"
"859"	"0.0"	"5577.0"	"3.1989"	"446900.0"
"860"	"28.0"	"5806.0"	"5.0"	"283000.0"
"861"	"49.0"	"4583.0"	"5.485"	"343100.0"
"862"	"32.0"	"4853.0"	"4.3118"	"120000.0"
"863"	"25.0"	"5755.0"	"1.85"	"71800.0"
"864"	"0.0"	"5682.0"	"2.375"	"293800.0"
"865"	"36.0"	"5544.0"	"4.0221"	"236200.0"
"866"	"26.0"	"5900.0"	"10.0595"	"500001.0"
"867"	"22.0"	"5880.0"	"12.4429"	"500001.0"
"868"	"24.0"	"5712.0"	"2.0391"	"59800.0"
"869"	"11.0"	"5752.0"	"1.8792"	"63300.0"
"870"	"21.0"	"5667.0"	"3.5313"	"211800.0"
"871"	"8.0"	"5878.0"	"1.73"	"147900.0"
"872"	"22.0"	"4993.0"	"1.3177"	"74300.0"
"873"	"14.0"	"5849.0"	"1.9241"	"150000.0"
"874"	"35.0"	"5769.0"	"4.1719"	"126400.0"
"875"	"27.0"	"5999.0"	"2.233"	"55000.0"
"876"	"31.0"	"5614.0"	"2.0455"	"59400.0"
"877"	"32.0"	"5634.0"	"3.7315"	"159300.0"
"878"	"21.0"	"5075.0"	"1.3096"	"116300.0"
"879"	"42.0"	"1466.0"	"1.7579"	"103400.0"
"880"	"35.0"	"5041.0"	"3.5051"	"232400.0"
"881"	"22.0"	"6030.0"	"6.3624"	"483300.0"
"882"	"17.0"	"5388.0"	"8.492"	"500001.0"
"883"	"13.0"	"5976.0"	"5.2578"	"253000.0"
"884"	"27.0"	"5911.0"	"6.5095"	"371200.0"
"885"	"45.0"	"5058.0"	"4.7276"	"197500.0"
"886"	"13.0"	"5095.0"	"2.9405"	"340500.0"
"887"	"28.0"	"5248.0"	"2.8403"	"225600.0"
"888"	"34.0"	"5796.0"	"1.9562"	"192500.0"
"889"	"19.0"	"5459.0"	"3.2596"	"103000.0"
"890"	"15.0"	"5658.0"	"2.8333"	"69700.0"
"891"	"14.0"	"5687.0"	"3.1364"	"357500.0"
"892"	"36.0"	"5660.0"	"5.7117"	"247200.0"
"893"	"18.0"	"5961.0"	"1.675"	"166700.0"
"894"	"28.0"	"5575.0"	"3.6111"	"341500.0"
"895"	"27.0"	"5721.0"	"3.5735"	"106800.0"
"896"	"0.0"	"5468.0"	"4.7437"	"331000.0"
"897"	"22.0"	"5308.0"	"1.6948"	"67500.0"
"898"	"17.0"	"5666.0"	"4.869"	"221600.0"
"899"	"17.0"	"5747.0"	"4.0313"	"163200.0"
"900"	"36.0"	"5601.0"	"4.6628"	"136000.0"
"901"	"38.0"	"5332.0"	"3.1369"	"119600.0"
"902"	"21.0"	"5685.0"	"1.5517"	"122500.0"
"903"	"18.0"	"5655.0"	"4.2143"	"245400.0"
"904"	"19.0"	"5768.0"	"10.3591"	"500001.0"
"905"	"27.0"	"5853.0"	"4.6167"	"237300.0"
